Rank,Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
6340,0.000713832,0.999587339,0.021293894,0.010394911,0.968901834,0.021291472,0.020599938,0.999892446,0.999893657,0.99988498,0.021293894
6341,0.000713731,0.020988485,0.021293995,0.010393902,0.020191515,0.021291674,0.010301684,0.99989295,0.021304589,0.999890428,0.021293995
6342,0.00071363,0.020989594,0.021294197,0.968903953,0.968811029,0.021291775,0.001110955,0.999893858,0.02131821,0.999892648,0.021294197
6343,0.000713025,0.020996859,0.021294297,1.58E-05,1.48E-05,0.021291876,0.021007554,0.999894565,0.999976391,0.021305194,0.021294297
6344,0.000712722,0.020998574,0.021294398,0.001016114,0.969107862,0.02129228,0.021091297,0.999894968,0.999980225,0.030482101,0.021294398
6345,0.00071242,0.02100604,0.021294499,0.999571701,0.969115833,0.021292582,0.989905857,0.02128895,0.999984159,0.989692464,0.021294499
6346,0.000711915,0.999672797,0.021294701,0.968813551,0.968805581,0.021292986,1.61E-06,0.021289051,0.99998537,0.989798,0.021294701
6347,0.000711613,0.999673806,0.021294903,0.968900018,0.978802057,0.021293087,0.999674513,0.021289354,0.99998981,0.011219627,0.021294903
6348,0.000711512,0.999674513,0.021295105,3.53E-06,1.10E-05,0.02129349,0.000720592,0.021289454,0.999990718,0.978802864,0.021295105
6349,0.000711411,0.999679356,0.021295407,0.968808708,0.979817061,0.021293894,0.020993126,0.021289555,0.999994148,0.979817061,0.021295407
6350,0.000711007,0.999681374,0.021295508,0.968898303,0.030390791,0.021293995,0.020495612,0.021289656,0.999994955,0.96890133,0.021295508
6351,0.000710402,0.999681676,0.021295609,0.99988276,0.999976088,0.021294197,0.999882962,0.021289959,0.030472314,0.969201593,0.021295609
6352,0.000710301,0.99968208,0.021296013,0.999981637,0.999688739,0.021294297,1.56E-05,0.021290161,0.030472818,0.969217838,0.021296013
6353,0.000710099,0.999683391,0.021296214,0.968912832,0.969113209,0.021294398,0.999771372,0.021290262,0.030482,0.969406915,0.021296214
6354,0.000709494,0.999683492,0.021296416,0.999987893,0.99948826,0.021294499,0.999874991,0.021290363,0.030486439,0.999482913,0.021296416
6355,0.000709191,0.999683896,0.021296517,0.999574223,9.69E-06,0.021294701,0.999788322,0.021290463,0.030575227,0.021003215,0.021296517
6356,0.000708081,0.999684501,0.021296719,0.979817061,0.968903953,0.021294903,0.999882861,0.021290665,0.030579363,0.99987711,0.021296719
6357,0.000707779,0.021090389,0.021296921,0.969106853,0.999985168,0.021295105,0.99997074,0.021290867,0.010193727,0.999977904,0.021296921
6358,0.000707678,0.021093012,0.021297022,4.44E-06,0.999787818,0.021295407,0.999996872,0.021290968,0.010308545,0.989482602,0.021297022
6359,0.000707476,0.021099166,0.021297223,0.01109936,0.969100598,0.021295508,0.999988498,0.021291069,0.989298872,0.989588946,0.021297223
6360,0.000707375,0.021118437,0.021297324,0.999972859,0.969001014,0.021295609,0.99999546,0.021291271,0.989381203,0.97949793,0.021297324
6361,0.000706871,0.99976885,0.021297526,0.020204127,0.969517092,0.021296013,0.010201193,0.021291472,0.989399364,0.0009356,0.021297526
6362,0.000706568,0.99978247,0.021297728,0.999984866,0.969510433,0.021296214,0.030588242,0.021291674,0.989399465,0.969315807,0.021297728
6363,0.000706265,0.999791248,0.021297829,0.999991121,0.98929413,0.021296416,0.999571902,0.021291775,0.01122336,0.030380499,0.021297829
6364,0.000630796,0.999791349,0.02129793,0.020486229,3.53E-06,0.021296517,0.989689033,0.021291876,2.93E-06,0.998871287,0.02129793
6365,0.000630493,0.999791854,0.021298031,0.999870854,1.89E-05,0.021296719,0.02069488,0.02129228,3.03E-06,0.998973898,0.021298031
6366,0.000629787,0.999792358,0.021298131,0.969517092,0.020204127,0.021296921,0.989579966,0.021292582,4.44E-06,0.999371525,0.021298131
6367,0.000629484,0.99979478,0.021298737,0.030595809,0.999997579,0.021297022,0.000316205,0.021292986,6.05E-06,0.999382724,0.021298737
6368,0.00062908,0.999795284,0.021298838,0.021290665,0.99988276,0.021297223,0.000320947,0.021293087,7.47E-06,0.99967986,0.021298838
6369,0.000628879,0.999795385,0.02129904,0.969010902,0.969514267,0.021297324,0.010710612,0.02129349,8.68E-06,0.999680869,0.02129904
6370,0.000628071,0.021196227,0.02129914,0.999976895,0.969010902,0.021297526,0.011200356,0.021293894,8.98E-06,0.999781966,0.02129914
6371,0.000627668,0.021203694,0.021299544,0.999982545,0.001135573,0.021297728,0.030277788,0.021293995,1.18E-05,0.988883689,0.021299544
6372,0.000627466,0.021209445,0.021299746,0.978802057,0.999087707,0.021297829,0.000310958,0.021294197,1.51E-05,0.010410348,0.021299746
6373,0.000627163,0.021211059,0.021299948,0.999680163,1.37E-05,0.02129793,0.999484326,0.021294297,1.92E-05,0.989479374,0.021299948
6374,0.000626962,0.99987035,0.021300048,0.999972456,0.99977571,0.021298031,0.999995863,0.021294398,2.11E-05,0.989597219,0.021300048
6375,0.000626558,0.999872771,0.021300149,0.98907539,0.999772179,0.021298131,0.021203492,0.021294499,0.000310958,0.030369704,0.021300149
6376,0.000626356,0.999873175,0.02130025,0.969208353,0.98907539,0.021298737,0.010911191,0.021294701,0.979101312,9.08E-07,0.02130025
6377,0.000625953,0.999873377,0.021300351,1.89E-05,0.03048654,0.021298838,0.989399465,0.021294903,0.000706871,0.978783291,0.021300351
6378,0.000625852,0.99987711,0.021300452,1.10E-05,0.999485335,0.02129904,0.999887603,0.021295105,0.000715749,0.979195043,0.021300452
6379,0.000625448,0.999878926,0.021300553,0.999683492,0.999981536,0.02129914,1.55E-05,0.021295407,0.001024791,0.97920372,0.021300553
6380,0.000624944,0.999880742,0.021300654,0.999985168,0.999571701,0.021299544,0.99979034,0.021295508,0.968602983,0.979703655,0.021300654
6381,0.00062454,0.999882256,0.021300755,1.37E-05,0.969208353,0.021299746,0.030585821,0.021295609,0.968607423,0.969710003,0.021300755
6382,0.000623733,0.999882659,0.021301158,0.999981536,0.999683492,0.021299948,0.999778435,0.021296013,0.968695201,0.999265888,0.021301158
6383,0.000623329,0.999884173,0.021301259,0.999976088,0.01109936,0.021300048,0.989383422,0.021296214,0.968803664,0.999370213,0.021301259
6384,0.000623128,0.999887603,0.021301461,0.999787818,0.989888604,0.021300149,0.010308848,0.021296416,0.968996575,0.999688436,0.021301461
6385,0.000622926,0.999889318,0.021301562,0.99977571,0.968794785,0.02130025,0.010897671,0.021296517,0.969005857,0.99968995,0.021301562
6386,0.000622724,0.999890428,0.021302167,0.999688739,0.989598732,0.021300351,0.020504996,0.021296719,0.969009388,0.999981738,0.021302167
6387,0.000622522,0.999890932,0.021302369,0.020191515,0.999979821,0.021300452,0.999674412,0.021296921,0.969100194,0.999997478,0.021302369
6388,0.000622421,0.999894161,0.02130247,0.999997579,0.999087505,0.021300553,0.999894565,0.021297022,0.96922036,0.988973082,0.02130247
6389,0.000621312,0.021292986,0.021302672,0.030390791,0.999982545,0.021300654,0.011210345,0.021297223,0.969221974,0.988998306,0.021302672
6390,0.000621211,0.021296517,0.021302773,0.030488053,0.99968319,0.021300755,0.030272138,0.021297324,0.96931621,0.989293727,0.021302773
6391,0.000620706,0.021297324,0.021302874,0.999779443,6.96E-06,0.021301158,0.030596213,0.021297526,0.030380499,0.98948119,0.021302874
6392,0.000620303,0.021298131,0.021303075,0.999991323,0.999992534,0.021301259,0.020486229,0.021297728,0.030590563,0.989590762,0.021303075
6393,0.000620101,0.021306708,0.021303378,0.010897974,0.968803966,0.021301461,0.999577048,0.021297829,0.998975815,0.978800645,0.021303378
6394,0.00062,0.021317705,0.021303479,1.88E-05,0.999680163,0.021301562,0.021003014,0.02129793,0.020492787,0.978999509,0.021303479
6395,0.000619596,0.999970942,0.02130358,0.010308545,0.999975281,0.021302167,0.000307225,0.021298031,0.0204942,0.97909092,0.02130358
6396,0.000619395,0.999975281,0.021303681,0.999579268,1.88E-05,0.021302369,1.51E-05,0.021298131,0.030277788,0.969015846,0.021303681
6397,0.000618688,0.999976189,0.021303882,0.999087707,0.988786326,0.02130247,0.999671082,0.021298737,0.030279403,0.969213096,0.021303882
6398,0.000618386,0.999976592,0.021303983,0.999584212,0.989597824,0.021302672,0.999892244,0.021298838,0.020604983,0.969309248,0.021303983
6399,0.000617881,0.999978308,0.021304589,0.989597824,0.999784186,0.021302773,0.010099188,0.02129904,0.020686102,0.969611126,0.021304589
6400,0.000617578,0.999985471,0.021304891,0.999482913,0.999990011,0.021302874,0.99937657,0.02129914,0.020687313,0.998965725,0.021304891
6401,0.000617377,0.999992534,0.021305093,0.999990011,0.999991323,0.021303075,0.021202382,0.021299544,0.020695586,0.999070051,0.021305093
6402,0.000616368,0.99999667,0.021305194,0.999574727,0.999972456,0.021303378,0.030382416,0.021299746,0.020804452,0.9595301,0.021305194
6403,0.000616267,0.999999596,0.021305396,0.968995768,0.999579268,0.021303479,0.999884072,0.021299948,0.999487958,0.999580378,0.021305396
6404,0.00061435,0.030474231,0.021305497,0.999670376,0.999680465,0.02130358,0.999990314,0.021300048,0.99948826,0.999669569,0.021305497
6405,0.000614249,0.030477157,0.0213059,0.999885888,0.010308545,0.021303681,0.999990516,0.021300149,0.020894047,0.999684703,0.0213059
6406,0.000613644,0.030482,0.021306102,0.999668863,0.99999435,0.021303882,0.979090415,0.02130025,0.020897074,0.988984685,0.021306102
6407,0.000613543,0.030571695,0.021306304,0.968899009,0.999779443,0.021303983,0.030575227,0.021300351,0.999569985,0.010494999,0.021306304
6408,0.000613139,0.030579767,0.021306405,0.030577951,0.020697806,0.021304589,0.999988195,0.021300452,0.999572104,0.989284344,0.021306405
6409,0.000612836,0.030582088,0.021306607,0.968804874,0.968804874,0.021304891,0.030475442,0.021300553,0.999572609,0.989397144,0.021306607
6410,0.00061213,0.030584206,0.021306708,0.030575227,0.968899009,0.021305093,0.020705979,0.021300654,0.999577653,0.011217811,0.021306708
6411,0.000612029,0.010306426,0.021306808,0.968803966,0.979499746,0.021305194,0.021004527,0.021300755,0.999577754,3.13E-06,0.021306808
6412,0.000611727,0.010395416,0.021306909,0.000307225,0.999584313,0.021305396,0.999974574,0.021301158,0.999578763,0.0002255,0.021306909
6413,0.000611525,0.989076197,0.02130701,1.52E-05,0.000320846,0.021305497,0.010498329,0.021301259,0.999580176,0.97939189,0.02130701
6414,0.000611424,0.010498329,0.021307111,0.979499746,0.999570086,0.0213059,0.030369704,0.021301461,0.999582698,0.979499645,0.021307111
6415,0.000611121,0.010507712,0.021307212,0.999994148,0.999880339,0.021306102,1.17E-05,0.021301562,0.999583404,0.969010801,0.021307212
6416,0.000610314,0.010704356,0.021307313,0.999880339,0.999994148,0.021306304,0.978800039,0.021302167,0.999583909,0.998864729,0.021307313
6417,0.000610112,0.010718078,0.021307414,0.968802957,0.99967088,0.021306405,0.969423159,0.021302369,0.99958401,0.99897531,0.021307414
6418,0.000609709,0.989400373,0.021307515,0.999975281,0.999485133,0.021306607,1.28E-05,0.02130247,0.999587037,0.020391993,0.021307515
6419,0.000609608,0.010798592,0.021307716,0.978997491,0.999891336,0.021306708,0.999878926,0.021302672,0.030372428,0.999376973,0.021307716
6420,0.000609406,0.010811305,0.021307918,0.969418619,0.999577048,0.021306808,6.36E-06,0.021302773,0.02099242,0.999789331,0.021307918
6421,0.000608901,0.989479172,0.021308221,0.999883971,0.999778435,0.021306909,0.02109059,0.021302874,0.999669569,1,0.021308221
6422,0.000608195,0.989484116,0.021308423,0.999990617,0.999674311,0.02130701,0.021296416,0.021303075,0.999672192,0.010510133,0.021308423
6423,0.000607691,0.010914521,0.021308524,0.999990718,0.989686208,0.021307111,0.010209365,0.021303378,0.999680667,0.000204817,0.021308524
6424,0.00060759,0.01111066,0.021308625,0.999992534,0.969304406,0.021307212,0.999881448,0.021303479,0.999681474,0.000225601,0.021308625
6425,0.000607186,0.011118026,0.021308725,0.999888915,0.968802957,0.021307313,0.999774701,0.02130358,0.999683391,0.978984778,0.021308725
6426,0.000607085,0.011220333,0.021309129,0.000729673,0.999270327,0.021307414,0.999990819,0.021303681,0.999686418,0.97908981,0.021309129
6427,0.000606379,0.030370612,0.021309633,0.999791248,0.99958512,0.021307515,0.999571196,0.021303882,0.021094122,0.979197868,0.021309633
6428,0.000606278,3.33E-06,0.021309734,0.001135573,0.999686418,0.021307716,0.011201567,0.021303983,0.021096947,0.968809011,0.021309734
6429,0.000605975,4.44E-06,0.021309835,0.98929413,0.999486949,0.021307918,0.0104049,0.021304589,0.021102193,0.969019276,0.021309835
6430,0.00060537,9.99E-06,0.021309936,0.010604571,0.99917145,0.021308221,0.999780856,0.021304891,0.999771069,0.969309551,0.021309936
6431,0.000529699,1.41E-05,0.021310239,0.968706703,0.999888915,0.021308423,0.999883567,0.021305093,0.999782168,0.969404493,0.021310239
6432,0.000529194,1.60E-05,0.02131034,0.96880669,8.58E-06,0.021308524,8.58E-06,0.021305194,0.999786607,0.969406309,0.02131034
6433,0.000528589,0.000729673,0.021310441,9.69E-06,0.999284755,0.021308625,0.030485733,0.021305396,0.021190476,0.969605274,0.021310441
6434,0.000528488,0.969211885,0.021310642,0.968802049,0.010200991,0.021308725,0.030575832,0.021305497,0.021203492,0.999177605,0.021310642
6435,0.000528185,0.030289694,0.021310945,0.99968319,3.83E-06,0.021309129,0.989291305,0.0213059,0.999873175,0.999383431,0.021310945
6436,0.000528085,0.030382921,0.021311046,0.968704181,0.999487352,0.021309633,0.03058461,0.021306102,0.999877513,0.999782269,0.021311046
6437,0.000527782,0.03047867,0.021311147,0.968706603,0.96880669,0.021309734,4.94E-06,0.021306304,0.999887199,0.988976008,0.021311147
6438,0.000527378,0.969422453,0.021311248,0.968800031,0.979813631,0.021309835,7.47E-06,0.021306405,0.9998873,0.978783997,0.021311248
6439,0.000526975,0.030491887,0.021311651,0.968801747,0.999573719,0.021309936,0.999681172,0.021306607,0.999888612,0.000304098,0.021311651
6440,0.00052647,0.96951235,0.021311752,0.999584313,0.968802049,0.021310239,0.021104716,0.021306708,0.999890932,0.97940208,0.021311752
6441,0.000525562,0.96952476,0.021311954,0.989076197,0.968906778,0.02131034,0.030581079,0.021306808,0.021303681,0.979591056,0.021311954
6442,0.000525461,0.030591572,0.021312055,0.999573113,0.968800031,0.021310441,0.01061799,0.021306909,0.021305194,0.979700023,0.021312055
6443,0.000524957,0.020186773,0.021312257,0.99999213,0.999668863,0.021310642,0.99999213,0.02130701,0.99997074,0.968710537,0.021312257
6444,0.000524856,0.020190607,0.021312459,0.020195752,0.030577951,0.021310945,0.999782672,0.021307111,0.999972052,0.968905164,0.021312459
6445,0.00052415,0.020202512,0.021312559,0.96879993,6.66E-06,0.021311046,0.999688941,0.021307212,0.999972153,0.969314798,0.021312559
6446,0.000523746,0.99887724,0.02131266,0.020190607,0.989291305,0.021311147,0.020896367,0.021307313,0.999972456,0.969318026,0.02131266
6447,0.000523645,0.999070051,0.021312963,8.58E-06,1.52E-05,0.021311248,0.020607909,0.021307414,0.9999774,0.030387764,0.021312963
6448,0.000523544,0.030273551,0.021313165,3.83E-06,0.030575227,0.021311651,0.020191515,0.021307515,0.999982142,0.969420334,0.021313165
6449,0.000522132,0.020483707,0.021313266,0.999487352,0.968806287,0.021311752,0.999670174,0.021307716,0.999983958,0.030588242,0.021313266
6450,0.000521325,0.020492283,0.021313367,0.96869954,0.969217838,0.021311954,0.999997579,0.021307918,0.99998426,0.998868261,0.021313367
6451,0.000520517,0.020499245,0.021313468,0.99958401,0.999889318,0.021312055,2.11E-05,0.021308221,0.999984866,0.020290997,0.021313468
6452,0.0005186,0.030279403,0.021313669,0.999672999,0.989387156,0.021312257,0.999270327,0.021308423,0.999985471,0.999085387,0.021313669
6453,0.0005185,0.020604983,0.02131377,0.999995258,0.968706603,0.021312459,0.999183658,0.021308524,0.999990314,0.999282031,0.02131377
6454,0.000518399,0.020607505,0.021313871,0.989381203,8.07E-06,0.021312559,0.021291775,0.021308625,0.999995258,0.999670275,0.021313871
6455,0.000517692,0.020610532,0.021313972,0.989381304,0.968998996,0.02131266,0.999483417,0.021308725,0.999998991,0.999994955,0.021313972
6456,0.000516583,0.020610935,0.021314174,0.999485335,0.968704484,0.021312963,0.999483518,0.021309129,0.010498329,0.999995762,0.021314174
6457,0.000515977,0.999265888,0.021314275,0.000321956,0.000307225,0.021313165,0.999996973,0.021309633,0.98928848,0.98909113,0.021314275
6458,0.000515876,0.999284654,0.021314376,0.000320846,0.999672192,0.021313266,0.99957503,0.021309734,0.989381304,0.989492086,0.021314376
6459,0.000515674,0.020693972,0.021314476,0.999891336,0.999690252,0.021313367,0.999572407,0.021309835,0.010798592,0.989698719,0.021314476
6460,0.000515473,0.020803948,0.021314577,0.968698127,0.999985471,0.021313468,0.999578158,0.021309936,0.011020057,0.978684111,0.021314577
6461,0.00051517,0.020810607,0.021314678,5.95E-06,0.999285764,0.021313669,0.010192718,0.021310239,0.98979568,0.000207137,0.021314678
6462,0.000514766,0.999482812,0.021314779,0.978993758,0.999785295,0.02131377,0.020895863,0.02131034,0.011217508,0.978997491,0.021314779
6463,0.000513556,0.999483317,0.02131488,0.979106155,0.021304589,0.021313871,0.999284755,0.021310441,0.989900409,0.001128511,0.02131488
6464,0.00051295,0.999483417,0.021315082,0.968609945,0.999678246,0.021313972,0.999679658,0.021310642,0.030370612,0.968808002,0.021315082
6465,0.000511538,0.999486646,0.021315183,0.96869732,0.989781554,0.021314174,0.999776719,0.021310945,8.58E-06,0.968810121,0.021315183
6466,0.000511033,0.999488462,0.021315485,0.999875193,0.99999213,0.021314275,0.999792863,0.021311046,9.59E-06,0.969113613,0.021315485
6467,0.000510831,0.020894047,0.021315889,0.99967088,0.999995762,0.021314376,0.999571095,0.021311147,9.99E-06,0.969115833,0.021315889
6468,0.00051063,0.020894551,0.02131599,0.999486949,0.968907787,0.021314476,0.020600745,0.021311248,1.46E-05,0.969515781,0.02131599
6469,0.000510428,0.020897074,0.021316192,0.999485133,0.999878825,0.021314577,1.29E-05,0.021311651,1.58E-05,0.969622729,0.021316192
6470,0.000509217,0.020898385,0.021316595,0.999778435,0.020195752,0.021314678,0.030291813,0.021311752,1.72E-05,0.020195752,0.021316595
6471,0.000509116,0.020903632,0.021316696,6.96E-06,0.010811709,0.021314779,0.999994047,0.021311954,1.88E-05,0.999070959,0.021316696
6472,0.000508713,0.999569582,0.021316797,0.989686208,0.968698228,0.02131488,0.021323254,0.021312055,1.96E-05,0.0204942,0.021316797
6473,0.000508511,0.999570288,0.021316898,0.968998996,1.08E-05,0.021315082,0.999679356,0.021312257,1.97E-05,0.999576745,0.021316898
